temperatura_C,vibracion_mm_s,presion_bar,corriente_A,horas_desde_mantenimiento,rpm,etiqueta
57.373,2.100,4.562,15.940,720.229,1834.652,0
59.157,2.360,5.877,16.076,724.134,1752.187,0
54.825,1.298,6.334,15.860,101.447,1784.362,0
62.394,2.026,5.960,13.628,1461.095,1786.781,0
61.627,1.449,6.193,18.669,1715.067,1653.290,0
68.937,3.573,5.700,14.677,1581.142,1717.933,0
67.369,1.954,6.450,14.166,1281.596,1680.799,0
61.484,1.846,7.023,12.120,1504.372,1795.538,0
84.241,4.418,5.357,17.139,1485.076,1772.342,1
59.246,2.600,6.139,13.799,14.060,1804.464,0
63.973,6.005,5.349,15.565,2583.509,1500.866,1
54.973,1.252,6.712,14.385,517.193,1780.788,0
66.049,1.950,6.121,12.409,720.499,1867.756,0
62.526,1.998,4.890,13.649,1410.595,1705.575,0
63.541,2.142,5.755,14.031,626.664,1736.528,0
63.130,1.891,5.768,13.212,676.924,1691.253,0
58.779,1.772,6.119,15.749,1598.158,1771.797,0
57.496,2.126,5.248,14.269,536.448,1611.492,0
53.475,2.748,6.163,14.407,1691.572,1665.145,0
68.004,2.552,5.711,15.935,37.707,1725.875,0
57.676,0.863,5.191,14.304,718.883,1744.406,0
68.204,2.346,5.769,15.151,1158.806,1762.180,0
63.796,2.182,5.911,11.662,203.575,1677.524,0
63.198,2.811,6.249,16.716,1601.382,1825.251,0
65.409,2.190,5.755,14.648,748.502,1807.937,0
50.531,0.606,5.494,13.339,305.298,1751.139,0
53.333,1.625,5.245,10.450,685.826,1788.216,0
69.703,3.426,5.458,15.370,276.597,1726.536,0
64.291,2.173,6.440,14.271,1945.066,1730.965,0
72.115,2.748,5.108,14.891,379.844,1765.490,0
60.515,3.154,6.017,13.456,1052.231,1848.026,0
55.405,2.146,5.459,13.262,710.311,1672.509,0
67.609,1.525,6.261,13.182,369.991,1739.911,0
67.304,2.169,5.223,15.623,217.383,1838.780,0
60.267,2.853,5.703,13.004,707.078,1730.602,0
61.789,2.255,6.191,15.226,431.324,1771.573,0
61.902,1.925,6.031,14.822,773.691,1701.811,0
58.291,1.926,6.398,13.841,944.269,1687.969,0
67.835,2.029,6.056,13.942,645.632,1624.226,0
65.549,3.060,5.646,15.246,765.914,1763.828,0
68.519,3.348,6.529,15.539,1570.009,1825.572,0
80.696,2.946,5.447,19.699,1129.946,1823.650,1
57.357,2.449,5.316,16.745,1554.097,1740.178,0
62.210,1.855,5.575,13.201,1158.276,1745.169,0
62.874,2.561,5.913,15.661,801.382,1723.458,0
64.742,2.707,6.472,12.106,329.613,1800.840,0
57.450,1.010,4.916,14.289,855.510,1734.028,0
62.227,3.025,5.443,14.712,270.555,1793.567,0
67.432,2.264,5.557,14.200,1443.540,1748.676,0
54.771,1.997,6.438,14.827,1368.730,1750.775,0
50.454,1.383,5.772,12.351,1394.198,1758.223,0
53.257,1.012,6.404,13.469,244.836,1743.955,0
59.099,2.507,5.219,13.579,263.552,1745.622,0
66.517,3.238,6.425,13.748,16.745,1772.319,0
73.013,2.582,6.326,17.221,1654.951,1771.120,0
62.332,1.656,5.819,14.202,1964.356,1644.843,0
56.281,2.365,6.928,14.633,1429.509,1721.763,0
58.861,2.636,6.228,15.797,1875.532,1781.602,0
62.141,1.355,5.851,11.802,1310.474,1757.850,0
60.271,2.885,5.704,13.010,367.678,1659.443,0
65.116,2.505,5.728,15.410,1283.046,1788.207,0
64.784,1.518,5.455,12.771,1298.414,1748.429,0
65.906,2.415,6.252,16.864,1242.677,1739.727,0
57.152,2.514,6.688,14.639,192.823,1715.609,0
66.212,2.221,6.217,11.506,118.759,1785.677,0
59.577,2.258,6.732,15.558,486.569,1821.388,0
81.696,2.179,6.028,20.364,1350.996,1724.866,1
64.989,2.212,6.094,13.957,1398.471,1887.585,0
69.862,4.989,6.044,16.852,2516.582,1476.730,1
60.932,2.293,6.532,12.800,1212.545,1707.158,0
73.037,2.656,5.845,13.893,1995.306,1758.032,0
71.825,3.098,6.065,14.162,902.087,1719.607,0
66.363,2.979,6.173,13.427,751.868,1798.115,0
85.951,3.950,4.771,20.802,1395.080,1736.095,1
66.767,2.341,5.066,16.522,1127.839,1847.577,0
58.841,2.015,6.303,14.698,446.336,1687.138,0
65.019,1.366,6.021,13.503,958.420,1701.899,0
64.432,2.516,6.511,14.648,1442.410,1735.364,0
59.770,1.944,6.494,13.687,1268.372,1668.032,0
65.370,1.591,6.611,16.283,1234.530,1799.249,0
58.956,2.664,5.398,14.001,390.586,1683.011,0
60.871,2.477,5.413,15.840,863.008,1691.506,0
62.329,2.688,5.909,15.666,415.922,1645.656,0
60.993,2.100,5.726,14.476,795.964,1667.940,0
73.865,2.943,5.592,21.022,1773.122,1713.712,1
68.110,2.318,5.522,16.164,1963.058,1804.701,0
71.081,2.237,5.998,15.240,682.429,1837.242,0
50.428,1.973,5.798,13.470,1310.117,1735.977,0
63.399,1.771,5.383,13.074,797.881,1781.958,0
60.902,2.398,6.232,15.225,1370.740,1763.503,0
65.143,1.935,5.970,15.021,1085.938,1778.365,0
66.540,2.112,6.374,9.881,1949.019,1722.800,0
54.199,2.727,6.395,14.018,1613.237,1825.028,0
65.946,2.994,5.980,12.891,1923.664,1853.717,0
72.815,2.502,6.115,13.412,1169.888,1774.606,0
63.892,2.061,5.868,12.773,1919.719,1707.517,0
63.556,3.016,5.634,11.975,917.650,1746.927,0
58.272,2.364,6.645,13.469,827.002,1745.656,0
61.284,1.963,5.446,14.521,1715.228,1749.597,0
57.797,1.523,5.930,14.582,1919.069,1803.985,0
55.659,1.775,5.981,14.216,151.822,1853.584,0
57.956,1.829,5.776,13.356,1324.375,1815.173,0
59.489,1.772,7.047,15.551,54.377,1739.015,0
53.780,1.442,5.648,12.731,677.670,1653.769,0
57.488,1.752,6.413,14.004,1941.802,1715.583,0
60.999,1.716,6.316,12.860,344.026,1862.163,0
64.647,2.400,6.508,15.247,1345.204,1634.805,0
58.529,2.177,6.625,14.582,375.907,1774.412,0
62.556,2.028,6.718,14.391,881.811,1710.070,0
65.909,1.942,5.534,13.613,1554.498,1614.839,0
67.362,7.484,6.026,15.653,2276.373,1962.329,1
65.183,2.869,6.869,13.599,1703.094,1770.190,0
66.021,2.800,6.732,11.243,1328.138,1644.783,0
66.211,2.108,6.851,10.933,1022.600,1650.332,0
49.880,1.127,6.295,11.893,1077.450,1726.124,0
60.052,2.685,6.228,12.977,743.059,1679.456,0
57.120,2.123,6.054,13.746,118.444,1760.350,0
61.190,1.622,5.688,10.776,586.872,1732.897,0
63.175,2.289,5.295,12.733,357.730,1640.249,0
67.456,2.494,6.423,13.347,142.904,1707.854,0
63.344,3.189,6.262,12.693,188.398,1769.353,0
98.337,3.187,5.477,22.929,1758.633,1755.221,1
61.566,2.386,5.784,14.135,959.663,1646.665,0
59.912,2.412,6.330,12.883,365.278,1851.258,0
52.772,1.836,5.668,12.044,295.993,1709.906,0
65.695,1.743,5.439,15.522,1362.459,1880.132,0
63.715,2.143,6.302,14.252,55.282,1769.883,0
53.297,1.806,6.310,11.959,260.507,1683.594,0
58.937,1.929,6.548,13.572,443.404,1772.888,0
67.227,2.677,6.120,12.939,737.978,1657.385,0
67.360,1.732,5.603,16.135,1957.503,1788.911,0
57.791,2.026,6.356,14.791,146.300,1735.387,0
63.290,2.225,5.967,14.694,1675.249,1688.385,0
62.558,2.644,6.040,11.294,635.617,1794.578,0
57.570,1.772,6.160,13.439,61.672,1660.955,0
54.016,2.141,6.259,12.957,1347.527,1797.559,0
68.254,2.033,5.743,15.614,1772.670,1726.554,0
60.292,1.450,6.080,14.622,1899.090,1806.912,0
66.460,2.232,5.876,13.777,1816.473,1742.966,0
66.499,7.243,6.058,15.333,2295.227,1704.155,1
57.723,1.415,6.227,14.114,1336.438,1695.907,0
71.387,2.563,5.773,13.565,1867.830,1756.496,0
73.534,5.539,6.334,14.642,1706.978,1636.627,1
65.586,2.807,6.114,13.392,763.575,1692.860,0
64.858,2.596,6.415,13.158,1779.185,1770.171,0
69.687,2.596,5.970,14.201,1205.998,1821.830,0
64.417,2.258,6.951,16.759,1067.666,1796.325,0
63.781,2.457,4.986,13.910,1355.962,1854.747,0
66.550,3.013,5.553,13.173,203.463,1526.750,0
63.191,2.400,4.720,15.029,855.842,1746.438,0
62.239,1.580,6.677,13.814,1553.155,1750.310,0
69.837,2.450,6.443,15.531,1503.556,1749.986,0
58.049,1.617,6.438,13.257,459.754,1690.051,0
59.204,2.176,7.076,15.071,39.489,1764.756,0
68.492,1.918,6.298,16.799,910.596,1774.418,0
69.956,2.080,6.646,11.353,552.706,1783.167,0
65.934,2.118,6.196,14.473,1948.787,1713.358,0
65.740,2.746,6.849,13.488,1436.423,1668.129,0
66.085,1.564,6.535,14.266,1246.988,1771.563,0
58.777,2.061,6.843,11.125,1781.623,1689.632,0
69.079,2.210,5.219,13.516,1390.776,1713.925,0
57.283,2.497,6.487,14.667,1526.198,1808.416,0
73.304,2.587,5.148,14.106,219.252,1828.378,0
56.315,3.013,6.324,16.370,1708.973,1655.133,0
61.090,2.293,5.800,12.119,1348.916,1855.359,0
64.487,2.881,6.561,12.898,212.637,1791.581,0
60.049,2.050,4.923,13.387,911.781,1724.716,0
62.082,2.119,5.767,14.487,713.188,1674.204,0
61.262,2.559,5.997,13.393,408.934,1794.686,0
61.250,3.060,5.806,14.410,143.138,1617.406,0
64.177,2.079,6.578,13.263,861.561,1791.374,0
69.126,2.901,5.562,13.650,447.519,1761.083,0
56.208,1.998,5.938,15.266,274.803,1897.890,0
48.461,1.580,6.643,14.333,1281.469,1813.834,0
62.688,2.453,6.108,13.093,1946.966,1648.746,0
65.556,1.523,6.215,13.325,611.807,1758.604,0
62.063,2.209,5.241,13.095,1305.964,1640.271,0
65.251,2.615,6.175,13.922,1890.704,1724.448,0
64.386,1.855,6.544,14.721,1145.519,1737.549,0
55.312,2.303,6.591,14.794,1867.667,1757.527,0
54.006,1.827,6.359,12.128,1174.963,1698.599,0
58.067,2.806,5.296,11.107,802.742,1663.860,0
63.134,1.911,5.537,13.541,1233.765,1760.542,0
51.002,2.079,7.077,14.490,892.494,1713.853,0
58.839,2.844,6.438,12.270,1315.404,1745.285,0
66.778,3.179,6.090,13.798,1439.950,1791.677,0
63.315,2.521,6.099,17.346,825.645,1739.881,0
64.499,3.218,5.370,13.945,1287.365,1688.034,0
58.212,1.938,5.792,13.137,257.871,1721.270,0
68.741,1.983,5.595,14.382,189.528,1775.353,0
61.437,1.993,6.064,13.517,997.354,1719.965,0
56.494,2.008,6.569,13.761,1366.788,1749.537,0
69.845,2.660,5.823,13.002,1383.022,1701.270,0
56.733,2.536,6.580,13.325,859.986,1623.655,0
66.153,1.297,6.527,14.083,72.987,1691.390,0
68.827,1.557,5.773,12.528,247.820,1816.233,0
58.615,1.133,5.935,16.552,326.093,1753.829,0
62.927,2.270,6.030,15.794,625.207,1678.703,0
63.910,2.207,5.321,16.110,26.463,1807.039,0
64.416,2.213,5.715,15.573,1960.255,1816.956,0
61.987,2.169,6.102,14.349,1635.286,1740.529,0
57.768,2.478,7.027,12.358,1779.764,1711.708,0
63.568,2.615,6.447,14.722,1608.942,1754.278,0
63.541,2.932,6.595,14.204,684.509,1691.273,0
70.923,3.380,6.399,15.455,339.568,1852.052,0
67.473,1.290,5.456,13.326,1547.595,1766.486,0
63.651,2.372,7.040,13.675,1653.852,1767.689,0
57.996,1.533,6.882,12.256,1966.496,1704.788,0
51.606,2.502,5.787,10.833,1166.427,1784.752,0
64.018,2.491,5.365,10.235,265.987,1693.498,0
71.164,2.899,6.534,14.843,787.324,1778.362,0
64.118,2.099,5.958,13.102,1982.588,1809.638,0
60.699,1.875,5.968,14.536,1369.500,1720.146,0
65.352,1.904,6.186,14.617,1581.585,1800.416,0
58.651,2.348,6.726,14.657,1549.584,1800.954,0
61.569,2.094,6.212,15.455,651.032,1760.017,0
72.562,1.477,6.190,14.683,1268.216,1739.860,0
70.666,2.255,6.229,15.310,1744.807,1775.530,0
63.731,7.225,6.040,12.761,2133.476,1523.236,1
66.263,3.197,6.452,12.209,1122.486,1804.404,0
67.681,3.364,6.080,13.464,392.937,1820.503,0
57.046,1.764,5.943,13.917,1081.362,1765.251,0
62.824,2.875,5.785,12.004,212.117,1690.714,0
66.422,0.708,5.703,10.958,715.220,1662.077,0
62.163,1.552,5.822,14.889,1796.476,1756.279,0
52.792,2.254,5.576,15.383,1486.116,1779.106,0
61.601,1.600,5.848,12.170,974.675,1736.594,0
64.652,2.821,5.654,12.904,1326.708,1650.309,0
66.499,2.162,5.309,16.031,1555.279,1783.345,0
64.138,2.654,5.507,12.629,7.484,1737.738,0
70.531,3.339,6.782,13.569,1987.042,1793.372,0
57.545,1.546,6.480,15.945,358.972,1745.971,0
63.147,2.723,5.690,14.961,502.832,1705.349,0
58.472,2.928,6.171,14.140,1632.329,1745.286,0
62.800,2.460,6.111,12.688,1694.351,1839.469,0
59.381,2.287,6.062,15.307,161.763,1721.816,0
60.044,2.083,5.581,15.589,1366.465,1762.914,0
55.374,2.691,6.041,12.450,505.755,1759.379,0
62.300,1.801,6.519,15.153,1279.286,1722.326,0
68.121,1.836,5.926,16.361,57.324,1759.119,0
59.153,1.641,6.387,14.095,1035.370,1807.851,0
54.824,2.253,5.313,13.515,318.564,1765.353,0
68.697,2.944,6.446,17.360,189.384,1760.515,0
60.149,1.654,6.421,12.810,97.977,1729.086,0
64.909,1.916,6.147,16.331,1465.778,1674.183,0
56.871,1.286,5.556,14.934,665.680,1693.053,0
50.268,0.891,5.532,15.284,1037.487,1736.832,0
62.441,2.314,6.031,12.414,1594.182,1762.083,0
66.071,2.466,5.075,13.135,228.131,1726.164,0
55.765,0.809,6.597,14.800,1852.693,1695.443,0
61.377,1.928,5.619,12.610,1679.531,1781.631,0
49.756,1.514,6.589,11.474,456.904,1761.089,0
65.594,2.408,5.363,13.638,1158.379,1742.295,0
60.178,2.687,5.386,15.285,1394.289,1682.927,0
69.308,3.112,4.891,16.785,438.476,1801.681,0
57.927,1.792,5.815,14.258,1249.485,1750.678,0
58.906,1.477,6.521,12.713,267.268,1766.718,0
59.299,2.168,6.362,11.698,1829.298,1697.568,0
70.314,2.423,6.064,14.123,1913.188,1672.986,0
60.488,2.129,6.385,13.487,735.388,1734.924,0
62.939,2.540,5.359,14.022,901.026,1696.907,0
61.553,1.803,5.944,14.640,1232.376,1815.897,0
59.167,1.223,5.730,11.708,797.760,1695.187,0
64.340,1.908,6.484,12.031,581.253,1734.750,0
70.229,2.319,6.971,11.254,606.455,1675.981,0
63.139,2.318,6.471,13.238,150.018,1713.372,0
55.238,1.333,6.006,12.804,469.700,1734.276,0
54.471,1.448,5.255,15.248,364.906,1756.302,0
72.787,2.978,6.406,15.339,1023.966,1742.983,0
54.248,1.842,4.967,14.311,900.944,1753.734,0
65.078,2.727,6.029,12.875,823.106,1736.632,0
63.612,2.914,6.456,14.551,996.897,1786.191,0
61.273,2.576,6.276,16.068,159.746,1709.148,0
67.847,2.281,6.595,13.151,1510.767,1836.409,0
65.704,2.744,5.275,16.128,722.879,1689.202,0
64.017,1.515,5.590,13.787,1137.027,1779.615,0
63.534,2.332,6.566,12.847,992.885,1588.831,0
75.813,3.071,6.230,14.435,1629.982,1766.026,0
90.349,3.172,5.341,21.026,1571.621,1805.309,1
53.925,2.004,5.680,11.379,1000.995,1791.860,0
66.363,1.760,5.001,15.224,141.831,1784.073,0
65.654,1.706,5.796,15.521,1516.152,1638.124,0
64.569,2.213,7.246,14.593,618.010,1759.996,0
60.952,2.554,6.035,12.756,715.347,1794.242,0
68.656,1.843,5.639,11.654,1135.085,1779.904,0
65.870,2.228,6.410,16.484,1066.622,1800.167,0
60.958,1.751,5.533,17.251,783.207,1718.337,0
64.539,2.703,5.798,14.136,1688.060,1775.016,0
62.052,2.454,6.154,13.964,563.757,1768.952,0
88.037,5.117,5.147,18.695,1460.371,1680.492,1
63.618,2.154,6.407,14.908,461.311,1699.220,0
64.743,2.365,5.950,13.497,1097.517,1835.304,0
65.456,2.370,5.390,14.326,764.624,1747.619,0
50.700,2.745,5.249,14.532,1635.984,1783.297,0
69.491,3.245,6.164,12.890,1525.220,1777.376,0
63.244,2.065,5.807,14.415,641.362,1748.366,0
66.280,2.274,6.168,13.094,558.657,1768.799,0
59.488,1.637,6.048,13.339,1033.645,1717.756,0
53.975,2.552,6.176,14.417,1225.325,1737.981,0
58.987,1.615,4.618,14.573,1875.690,1722.566,0
65.846,2.228,6.186,15.704,1342.794,1681.716,0
58.740,2.489,5.921,14.318,1043.319,1823.168,0
59.955,2.509,6.257,12.312,92.530,1771.277,0
67.904,2.706,6.110,15.518,499.382,1711.588,0
64.697,2.365,6.034,17.944,1187.159,1633.869,0
62.294,2.417,6.023,11.505,1282.581,1790.820,0
65.153,2.490,6.697,13.986,1391.409,1661.724,0
57.972,1.994,6.128,15.039,214.525,1750.676,0
70.808,3.215,6.396,13.934,294.539,1751.461,0
59.409,2.308,5.716,13.123,1593.449,1652.557,0
52.312,1.827,5.786,14.341,299.115,1753.328,0
58.376,1.976,6.506,16.858,1678.816,1726.862,0
60.690,2.922,6.530,13.751,1944.581,1788.376,0
62.717,2.309,5.879,12.746,247.361,1687.229,0
68.177,2.964,5.341,14.935,149.398,1708.539,0
67.156,2.300,5.949,15.400,672.933,1885.752,0
60.881,2.238,6.233,13.775,207.367,1746.270,0
66.210,2.379,5.225,15.776,409.780,1773.887,0
59.062,2.240,5.774,14.116,101.964,1820.428,0
60.175,3.679,5.969,12.423,972.396,1769.949,0
53.532,1.831,5.989,12.677,300.130,1691.979,0
60.544,1.855,4.799,13.099,1027.867,1790.985,0
62.386,1.574,5.839,13.439,1750.198,1772.815,0
69.365,2.501,4.794,15.317,731.756,1700.219,0
61.774,2.186,6.526,14.541,274.135,1685.208,0
61.623,2.024,5.057,13.196,1272.278,1689.435,0
75.697,7.452,4.707,15.166,2346.980,1493.700,1
59.964,2.399,6.360,12.477,999.473,1775.468,0
56.547,2.153,5.349,15.524,1966.797,1757.052,0
63.085,3.326,6.120,15.023,1000.546,1878.250,0
61.367,2.409,5.849,10.217,310.014,1704.847,0
55.024,2.022,6.448,14.302,853.297,1622.974,0
67.122,1.333,6.912,14.835,424.093,1808.913,0
56.914,3.031,7.004,16.075,1111.983,1771.581,0
59.576,1.858,5.359,13.121,1922.576,1755.816,0
62.278,1.245,6.321,15.414,1924.939,1754.012,0
63.029,2.553,5.548,14.933,1888.545,1786.036,0
66.153,2.797,4.835,16.862,224.343,1684.639,0
57.943,1.091,6.712,11.623,1431.495,1808.059,0
52.377,1.755,6.691,14.404,342.285,1788.802,0
59.413,1.864,6.029,13.941,1159.408,1761.799,0
68.546,2.306,6.645,12.247,1320.951,1726.982,0
67.171,3.026,5.831,13.605,212.597,1732.863,0
64.542,2.482,5.735,14.544,34.794,1834.485,0
60.687,3.347,7.026,13.857,1442.988,1758.706,0
64.430,2.077,5.832,13.597,1996.456,1845.490,0
55.988,2.265,5.317,13.906,1367.967,1648.538,0
63.894,1.511,7.012,14.080,558.986,1715.187,0
57.162,0.947,6.158,12.800,1163.025,1803.923,0
61.431,2.062,5.960,13.856,1184.749,1729.621,0
57.431,2.059,5.939,12.605,1414.175,1619.589,0
58.521,2.045,6.554,11.812,547.220,1745.190,0
59.926,1.957,5.916,17.856,33.686,1687.113,0
60.914,2.663,5.790,16.131,345.721,1718.192,0
56.926,1.597,6.151,17.294,912.586,1669.460,0
66.010,2.290,6.280,13.961,1648.240,1790.912,0
56.773,1.716,6.327,12.690,421.342,1741.114,0
66.762,1.752,6.554,13.872,1215.829,1777.500,0
65.957,2.655,5.384,13.707,1337.423,1752.677,0
72.713,2.883,6.846,13.885,880.884,1781.550,0
65.211,2.871,6.586,12.956,1940.233,1780.275,0
68.676,3.136,5.981,13.762,1269.993,1743.178,0
61.726,2.174,6.448,14.149,474.315,1735.109,0
59.018,2.503,6.244,13.042,1583.145,1845.166,0
73.882,2.188,6.077,15.877,742.831,1663.726,0
65.148,2.281,5.548,13.536,160.428,1559.845,0
75.199,2.862,6.895,16.732,799.752,1743.082,0
56.464,1.967,6.177,14.530,1383.809,1891.321,0
68.264,1.467,5.261,14.101,965.132,1797.776,0
63.554,2.474,5.783,14.467,1494.745,1886.046,0
68.900,3.023,6.122,12.545,1732.169,1770.937,0
63.143,2.232,6.086,12.662,710.917,1824.245,0
60.894,2.440,6.466,13.579,742.409,1762.068,0
58.304,2.687,6.278,13.713,431.368,1734.496,0
63.926,2.411,5.369,12.435,903.949,1797.911,0
65.698,2.522,6.487,14.247,682.163,1819.054,0
55.406,2.318,6.345,14.428,1390.618,1801.878,0
58.794,3.095,6.218,13.522,766.721,1755.590,0
58.985,1.762,5.638,13.945,1909.086,1725.545,0
56.595,2.681,6.900,14.427,17.082,1628.471,0
66.852,1.596,5.889,14.185,1044.267,1675.825,0
60.453,2.533,7.138,13.537,1586.195,1828.443,0
60.139,2.822,6.475,15.983,1009.338,1752.487,0
58.838,2.230,5.883,11.729,1101.990,1650.724,0
54.853,2.118,5.111,13.239,1729.369,1710.567,0
55.602,1.179,5.886,12.894,1657.475,1701.318,0
63.862,2.306,6.024,15.907,983.278,1761.018,0
89.223,2.083,4.797,18.130,985.863,1726.443,1
66.191,1.569,6.171,17.773,751.658,1749.505,0
61.924,1.439,6.445,14.222,1655.634,1800.055,0
50.173,2.356,5.220,11.855,1336.044,1899.421,0
48.708,1.581,5.508,14.550,1716.243,1713.614,0
66.443,3.046,5.412,17.677,1619.563,1836.617,0
60.467,2.463,5.326,13.552,606.388,1825.678,0
61.041,2.137,6.088,12.947,772.210,1881.539,0
68.039,1.724,6.850,15.272,1425.533,1753.428,0
55.856,2.017,6.673,17.999,1853.247,1775.762,0
55.494,2.699,6.004,13.224,1493.213,1757.865,0
64.550,1.466,5.682,16.279,1937.309,1856.170,0
61.165,2.004,5.515,15.170,772.194,1703.344,0
70.429,2.816,6.479,15.380,1280.614,1735.892,0
68.338,2.684,6.047,13.275,1266.870,1669.421,0
68.279,2.832,5.749,14.704,1365.792,1605.315,0
55.188,2.253,5.569,12.962,1863.402,1816.262,0
68.823,1.608,5.940,13.710,872.567,1688.504,0
90.780,3.699,3.832,19.735,1466.435,1595.161,1
60.875,1.735,6.460,14.503,36.023,1699.379,0
67.274,2.553,6.303,14.201,515.895,1679.055,0
58.059,1.983,5.581,15.474,1512.758,1713.618,0
66.048,1.808,6.139,13.583,1841.802,1731.659,0
64.694,2.992,6.273,12.771,877.085,1800.745,0
60.136,2.578,6.201,12.342,1133.298,1794.138,0
65.419,2.759,6.461,15.434,216.727,1858.698,0
57.362,2.220,5.748,15.663,1184.981,1708.896,0
66.886,2.765,6.464,12.234,1528.932,1787.854,0
55.826,1.667,5.999,12.742,975.543,1788.372,0
57.026,2.445,5.560,11.642,1039.168,1700.377,0
56.987,1.211,6.111,13.223,668.426,1682.537,0
57.827,1.863,6.380,10.082,1094.926,1712.237,0
58.321,2.791,5.957,16.826,812.032,1774.899,0
62.689,2.198,6.477,14.563,739.505,1646.648,0
53.492,2.144,5.356,14.075,203.286,1813.578,0
67.271,2.190,5.124,15.010,876.468,1625.204,0
68.687,2.245,5.642,15.271,141.552,1758.172,0
59.209,2.874,6.118,13.299,1041.546,1703.644,0
64.381,3.263,6.016,14.690,1640.499,1727.064,0
55.270,1.981,6.394,12.254,1531.957,1683.305,0
69.440,1.893,5.515,16.241,615.387,1837.885,0
61.475,2.397,5.916,13.531,1832.249,1753.703,0
68.582,1.856,6.309,13.463,1728.337,1739.405,0
60.739,1.711,6.353,16.284,1738.248,1801.463,0
60.132,2.696,5.513,14.796,550.096,1770.942,0
65.048,2.241,6.106,13.796,1468.191,1679.782,0
59.157,2.433,6.145,14.817,393.570,1728.677,0
72.023,2.738,6.591,13.216,238.508,1790.980,0
62.446,3.173,7.161,15.360,488.534,1735.244,0
59.499,2.495,6.282,13.313,1205.083,1738.213,0
71.715,2.302,6.131,14.660,835.339,1842.899,0
63.024,2.051,5.914,16.188,1659.272,1623.051,0
56.475,2.792,5.500,11.460,1894.284,1805.776,0
65.264,2.560,5.764,13.578,351.974,1662.230,0
53.958,2.559,5.888,15.106,1455.440,1751.711,0
68.224,2.092,5.413,12.803,363.117,1734.719,0
60.255,2.277,5.702,12.013,1094.650,1752.647,0
63.240,0.894,6.146,10.288,656.045,1746.190,0
57.733,2.185,6.460,14.770,1431.575,1671.080,0
66.112,1.880,6.139,14.250,255.721,1801.734,0
59.052,2.125,6.249,11.889,1781.037,1765.296,0
62.362,2.810,6.677,16.760,232.714,1737.620,0
60.523,1.674,6.205,14.300,1040.244,1640.266,0
59.144,1.591,5.995,15.398,1427.223,1799.139,0
59.665,2.047,6.914,12.610,1870.621,1825.032,0
64.843,1.936,5.683,14.184,642.832,1735.118,0
69.092,3.041,5.714,16.202,46.689,1718.062,0
54.989,2.004,6.242,14.628,134.419,1724.000,0
60.976,0.531,5.364,14.240,1771.285,1776.686,0
65.157,2.241,5.596,16.838,1327.815,1767.135,0
61.627,3.323,6.256,14.429,915.220,1788.923,0
64.556,1.558,5.764,11.549,916.943,1790.014,0
61.729,3.355,6.528,12.239,1858.927,1692.903,0
60.402,1.318,6.129,14.140,1858.374,1681.238,0
66.317,2.149,5.410,13.342,99.386,1715.713,0
